AUDITUSER,AUDITTIMESTAMP,DATESTAMP,CURVALUE,TEXTVALUE,VARID,STATUS,ACTION,OLDVALUE,OLDTEXTVALUE
seymourrd,"2025-09-17 09:17:37.347","2025-09-17 09:15:00.000",1.0,09/17/2025,4214,0,1,NULL,NULL
seymourrd,"2025-09-17 09:18:32.870","2025-09-17 09:15:00.000",0.29999999999999999,0.3,4215,0,1,NULL,NULL
seymourrd,"2025-09-17 09:17:41.750","2025-09-17 09:15:00.000",1.0,910,4216,0,1,NULL,NULL
seymourrd,"2025-09-17 09:18:12.277","2025-09-17 09:15:00.000",26.5,26.5,4229,0,1,NULL,NULL
seymourrd,"2025-09-17 09:18:25.440","2025-09-17 09:15:00.000",11.0,11,4230,0,1,NULL,NULL
seymourrd,"2025-09-17 09:18:06.643","2025-09-17 09:15:00.000",1.0,"green water clear skies calm still flycasing on surface",4220,0,1,NULL,NULL
seymourrd,"2025-09-17 09:18:56.167","2025-09-17 09:15:00.000",97.900000000000006,97.9,4236,0,1,NULL,NULL
seymourrd,"2025-09-17 09:19:03.823","2025-09-17 09:15:00.000",534.47000000000003,534.47,4237,0,1,NULL,NULL
seymourrd,"2025-09-17 09:17:46.710","2025-09-17 09:15:00.000",1.0,"Did Not Check",4221,0,1,NULL,NULL
seymourrd,"2025-09-17 09:19:08.437","2025-09-17 09:15:00.000",1.0,HF,4222,0,1,NULL,NULL
seymourrd,"2025-09-17 09:18:22.140","2025-09-17 09:15:00.000",0.31,0.31,4238,0,1,NULL,NULL
seymourrd,"2025-09-17 09:19:05.483","2025-09-17 09:15:00.000",3.0,Unknown,4240,0,1,NULL,NULL
seymourrd,"2025-09-17 09:17:31.123","2025-09-17 09:15:00.000",1.0,GVLM2,4226,0,1,NULL,NULL
seymourrd,"2025-09-17 09:17:21.710","2025-09-17 09:15:00.000",1.0,TR,4227,0,1,NULL,NULL
seymourrd,"2025-09-17 09:17:18.660","2025-09-17 09:15:00.000",1.0,TR0403B,4228,0,1,NULL,NULL
seymourrd,"2025-09-17 09:18:29.750","2025-09-17 09:15:00.000",2.7999999999999998,2.8,4243,0,1,NULL,NULL
seymourrd,"2025-09-17 09:18:40.803","2025-09-17 09:15:00.000",9.6999999999999993,9.7,4231,0,1,NULL,NULL
seymourrd,"2025-09-17 09:18:50.900","2025-09-17 09:15:00.000",8.5999999999999996,8.6,4235,0,1,NULL,NULL
seymourrd,"2025-09-17 09:18:45.757","2025-09-17 09:15:00.000",376.0,376,4242,0,1,NULL,NULL
seymourrd,"2025-09-17 09:18:36.410","2025-09-17 09:15:00.000",29.600000000000001,29.6,4244,0,1,NULL,NULL
seymourrd,"2025-09-17 10:00:24.640","2025-09-17 09:45:00.000",1.0,TR0280B,2742,0,1,NULL,NULL
seymourrd,"2025-09-17 10:02:12.907","2025-09-17 09:45:00.000",1.0,CRP_RT,2736,0,1,NULL,NULL
seymourrd,"2025-09-17 10:00:32.177","2025-09-17 09:45:00.000",1.0,TR,2741,0,1,NULL,NULL
seymourrd,"2025-09-17 10:02:12.907","2025-09-17 09:45:00.000",1.0,Other,2726,0,1,NULL,NULL
seymourrd,"2025-09-17 10:02:12.907","2025-09-17 09:45:00.000",1.0,RT,2733,0,1,NULL,NULL
seymourrd,"2025-09-17 10:00:43.027","2025-09-17 09:45:00.000",1.0,20884,2740,0,1,NULL,NULL
seymourrd,"2025-09-17 10:00:48.553","2025-09-17 09:45:00.000",1.0,09/17/25,2728,0,1,NULL,NULL
seymourrd,"2025-09-17 10:00:53.103","2025-09-17 09:45:00.000",1.0,955,2730,0,1,NULL,NULL
seymourrd,"2025-09-17 10:00:58.107","2025-09-17 09:45:00.000",1.0,"Did Not Check",2735,0,1,NULL,NULL
seymourrd,"2025-09-17 10:01:12.667","2025-09-17 09:45:00.000",1.0,"clear skies slight breeze warm",2734,0,1,NULL,NULL
seymourrd,"2025-09-17 10:01:17.413","2025-09-17 09:45:00.000",28.899999999999999,28.9,2743,0,1,NULL,NULL
seymourrd,"2025-09-17 10:01:20.233","2025-09-17 09:45:00.000",11.0,11,2744,0,1,NULL,NULL
seymourrd,"2025-09-17 10:01:24.583","2025-09-17 09:45:00.000",0.37,0.37,2753,0,1,NULL,NULL
seymourrd,"2025-09-17 10:01:29.113","2025-09-17 09:45:00.000",3.8999999999999999,3.9,2758,0,1,NULL,NULL
seymourrd,"2025-09-17 10:01:31.650","2025-09-17 09:45:00.000",0.29999999999999999,0.3,2729,0,1,NULL,NULL
seymourrd,"2025-09-17 10:01:36.987","2025-09-17 09:45:00.000",28.399999999999999,28.4,2759,0,1,NULL,NULL
seymourrd,"2025-09-17 10:01:40.680","2025-09-17 09:45:00.000",8.5999999999999996,8.6,2745,0,1,NULL,NULL
seymourrd,"2025-09-17 10:01:47.633","2025-09-17 09:45:00.000",386.0,386,2757,0,1,NULL,NULL
seymourrd,"2025-09-17 10:01:53.143","2025-09-17 09:45:00.000",8.5999999999999996,8.6,2749,0,1,NULL,NULL
seymourrd,"2025-09-17 10:02:01.113","2025-09-17 09:45:00.000",97.900000000000006,97.9,2750,0,1,NULL,NULL
seymourrd,"2025-09-17 10:02:09.220","2025-09-17 09:45:00.000",534.47000000000003,534.47,2751,0,1,NULL,NULL
seymourrd,"2025-09-17 10:02:09.727","2025-09-17 09:45:00.000",2.0,No,2727,0,1,NULL,NULL
seymourrd,"2025-09-17 10:02:10.830","2025-09-17 09:45:00.000",3.0,Unknown,2755,0,1,NULL,NULL
seymourrd,"2025-09-17 09:34:28.433","2025-09-17 09:30:00.000",1.0,TR0275B,3147,0,1,NULL,NULL
seymourrd,"2025-09-17 09:36:20.527","2025-09-17 09:30:00.000",1.0,T,3141,0,1,NULL,NULL
seymourrd,"2025-09-17 09:34:32.153","2025-09-17 09:30:00.000",1.0,TR,3146,0,1,NULL,NULL
seymourrd,"2025-09-17 09:36:20.527","2025-09-17 09:30:00.000",1.0,Other,3131,0,1,NULL,NULL
seymourrd,"2025-09-17 09:36:20.527","2025-09-17 09:30:00.000",1.0,"Yes Alive",3138,0,1,NULL,NULL
seymourrd,"2025-09-17 09:34:43.040","2025-09-17 09:30:00.000",1.0,22234,3145,0,1,NULL,NULL
seymourrd,"2025-09-17 09:34:49.853","2025-09-17 09:30:00.000",1.0,09/17/25,3133,0,1,NULL,NULL
seymourrd,"2025-09-17 09:34:54.453","2025-09-17 09:30:00.000",1.0,930,3135,0,1,NULL,NULL
seymourrd,"2025-09-17 09:34:59.177","2025-09-17 09:30:00.000",1.0,"Did Not Check",3140,0,1,NULL,NULL
seymourrd,"2025-09-17 09:35:14.863","2025-09-17 09:30:00.000",1.0,"clear skies warm slight breeze",3139,0,1,NULL,NULL
seymourrd,"2025-09-17 09:35:20.697","2025-09-17 09:30:00.000",27.600000000000001,27.6,3148,0,1,NULL,NULL
seymourrd,"2025-09-17 09:35:23.963","2025-09-17 09:30:00.000",11.0,11,3149,0,1,NULL,NULL
seymourrd,"2025-09-17 09:35:31.620","2025-09-17 09:30:00.000",0.34000000000000002,0.34,3158,0,1,NULL,NULL
seymourrd,"2025-09-17 09:35:41.087","2025-09-17 09:30:00.000",4.7999999999999998,4.8,3163,0,1,NULL,NULL
seymourrd,"2025-09-17 09:35:44.453","2025-09-17 09:30:00.000",0.29999999999999999,0.3,3134,0,1,NULL,NULL
seymourrd,"2025-09-17 09:35:50.800","2025-09-17 09:30:00.000",29.300000000000001,29.3,3164,0,1,NULL,NULL
seymourrd,"2025-09-17 09:35:54.707","2025-09-17 09:30:00.000",9.0999999999999996,9.1,3150,0,1,NULL,NULL
seymourrd,"2025-09-17 09:35:58.463","2025-09-17 09:30:00.000",377.0,377,3162,0,1,NULL,NULL
seymourrd,"2025-09-17 09:36:03.200","2025-09-17 09:30:00.000",8.5999999999999996,8.6,3154,0,1,NULL,NULL
seymourrd,"2025-09-17 09:36:06.047","2025-09-17 09:30:00.000",97.900000000000006,97.9,3155,0,1,NULL,NULL
seymourrd,"2025-09-17 09:36:11.480","2025-09-17 09:30:00.000",534.47000000000003,534.47,3156,0,1,NULL,NULL
seymourrd,"2025-09-17 09:36:11.987","2025-09-17 09:30:00.000",2.0,No,3132,0,1,NULL,NULL
seymourrd,"2025-09-17 09:36:13.127","2025-09-17 09:30:00.000",3.0,Unknown,3160,0,1,NULL,NULL
